"","AN_BR1_4","AN_BR1_5","AN_BR1_6","AN_BR1_8","AN_BR2_4","AN_BR2_5","AN_BR2_6","AN_BR2_8","AN_BR3_4","AN_BR3_5","AN_BR3_6","AN_BR3_8","BB_BR1_4","BB_BR1_5","BB_BR1_6","BB_BR1_8","BB_BR2_4","BB_BR2_5","BB_BR2_6","BB_BR2_8","BB_BR3_4","BB_BR3_5","BB_BR3_6","BB_BR3_8","ML_BR1_4","ML_BR1_5","ML_BR1_6","ML_BR1_8","ML_BR2_4","ML_BR2_5","ML_BR2_6","ML_BR2_8","ML_BR3_4","ML_BR3_5","ML_BR3_6","ML_BR3_8","AN_TR1_4","AN_TR1_5","AN_TR1_6","AN_TR1_8","AN_TR2_4","AN_TR2_5","AN_TR2_6","AN_TR2_8","AN_TR3_4","AN_TR3_5","AN_TR3_6","AN_TR3_8","BB_TR1_4","BB_TR1_5","BB_TR1_6","BB_TR1_8","BB_TR2_4","BB_TR2_5","BB_TR2_6","BB_TR2_8","BB_TR3_4","BB_TR3_5","BB_TR3_6","BB_TR3_8","ML_TR1_4","ML_TR1_5","ML_TR1_6","ML_TR1_8","ML_TR2_4","ML_TR2_5","ML_TR2_6","ML_TR2_8","ML_TR3_4","ML_TR3_5","ML_TR3_6","ML_TR3_8"
"BB_TR3_6_S179_L004_2177",0,0,0,0,0,0,0,0,0,0,0,0,26.8634915661936,43.3042049511463,37.6653284953973,24.0562089034457,5.53652025640406,5.87175590486875,7.83247261547612,2.76990187802302,45.9393923656434,38.1891457894594,33.1541862950687,41.6077656064414,1.8048939036403,0,2.03996260779927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31937691068015,12.8883646089367,11.5245081737897,17.5538262746796,12.9490862588824,12.1809618009638,8.30780548060028,12.6700036774988,12.9138980435227,12.3516278291571,16.7783738113146,11.2196007420847,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95142659075041,3.81052711428497,4.57716023541877,3.12163615386102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08238833570642,5.92584909755144,5.65456204883972,7.2994783148085,6.39514282555666,4.73789087821834,4.93844062521242,5.20372370485042,5.00304742829841,5.43531697428652,6.67632034567446,5.20096882551082,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59832383497064,9.34499913335216,8.42343421825274,3.67151970715067,5.81554266115351,8.10693740819194,10.4598983360933,13.6939748482047,8.37486828860019,8.49068630400559,8.72226864428177,6.37212827111619,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2422",0,0,0,0,0,0,0,0,0,0,0,0,11.2451044217013,13.3841337917397,12.9868872573687,7.81048199937628,34.686424471852,36.2658441073312,48.3073229980254,13.4580468102752,5.54922615460794,3.68127325212832,0,6.32987195212178,0,1.22194368220431,2.22311075930806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7051137689813,8.92407763547073,7.94481768225195,13.1005156935971,3.4373944028567,6.28258218310099,6.710096802222,5.16752794468043,9.79786089379042,6.98233401122999,12.829823260526,10.9412059725776,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2451",0,0,0,0,0,0,0,0,0,0,0,0,0,2.87348193212117,0,2.09628735953574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11163080820063,5.28556992046544,4.72923024219374,4.25465011255243,3.0720723765418,4.23817752928861,3.13757300571964,2.58623673975047,7.98298171261641,3.60577706531833,6.61530658160415,4.98040037123753,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1588551140568,8.05499779033203,7.03593173683488,6.77239386008558,4.11196020783625,5.49057749681119,6.95241758401349,4.90500812494675,8.39833113085677,7.40414254501409,9.88875641987583,8.27261889832116,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2701",0,0,0,0,0,0,0,0,0,0,0,0,2.02972092439348,3.08694795064554,2.81245671265505,0,0,0,0,0,2.05884983619742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50919575201656,4.5570550040798,4.50898497001344,6.75169749516882,3.46806437116706,3.8379872061914,3.76874003400735,3.40283490287131,4.92088614691894,3.84970874191455,6.33551920817298,5.55975986291429,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2742",0,0,0,0,0,0,0,0,0,0,0,0,50.9501753419991,60.6878947090667,60.5573762523039,48.4955059489581,105.186536198936,87.1421081748269,95.4889418057498,48.43470027046,190.175457160014,135.241202236202,126.752890970205,196.919074366194,1.55642119475433,1.69208705305999,2.3196916417177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2344629851987,12.928156498991,10.9868087490317,16.7705280182041,18.4681347546755,13.8824320430273,13.0077373037967,10.0879770262647,10.8681966804285,11.3438825430398,10.8871763384326,12.1082579221082,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2853",0,0,0,0,0,0,0,0,0,0,0,0,12.8159213883339,22.362330372525,17.6347883361197,15.2554932585476,7.23139904127953,5.73682359076081,5.53655001831641,2.99718786626727,16.0490218743233,15.1511850355306,6.50900550153125,19.8215533924748,2.81641421620856,3.08972095837709,6.89088119797606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1221601233572,18.3087407416809,18.1622927428007,19.2910399248037,9.48440808012113,14.7737603768007,16.732885110087,14.972058971258,20.2947093436963,14.6184533511561,22.1312307562447,19.7949833335203,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2863",0,0,0,0,0,0,0,0,0,0,0,0,5.02943864100567,4.14798645381046,4.31955938595834,4.6640893833569,7.92964048441488,8.08420241989032,8.90537869584768,8.3212006584381,3.02220926505567,3.27261648205674,3.78523432901031,2.65603153229204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77888249736592,5.32974853471351,4.77445333831556,7.38486947437051,6.27653150214748,6.48936686558951,4.89215227819147,6.08280406207553,4.67188947188363,5.81980047273574,6.39501547624174,5.67699211135597,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2894",0,0,0,0,0,0,0,0,0,0,0,0,31.615439832425,37.2389994321868,37.7751768694129,34.1372885666912,24.8316257723071,21.5697726275097,27.699013627243,11.4118781814614,30.3101334620111,25.0822895035991,24.6499148084906,35.2654653468819,1.80643339844372,0,1.90675919750235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6332953187052,14.8090342408395,14.0548111929207,17.8004997166933,10.7928711874655,15.5158908977555,17.2349111513319,14.5037125364004,16.5237295511604,16.4604910273988,19.3121845796639,17.92814594121,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13506977706684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30122972640078,7.24605972562182,6.39446836560062,8.02456043575953,6.59666740490856,6.36516474390909,6.41824666793491,5.53114819212491,6.75083619411628,7.0051754633276,7.67349325553733,6.74757024147079,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32092156850747,3.64121257919895,2.53088099379947,0,0,4.39899480174191,2.57233887142921,0,52.0486864131764,2.42111745674652,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_3092",0,0,0,0,0,0,0,0,0,0,0,0,67.8180559165392,63.1969419570047,71.202586411074,62.1331179991701,58.138062748235,48.58126005844,46.1085282161944,47.2547387167098,25.4274908843425,27.2880664685363,35.0430517986636,26.9251369285489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8101695132357,17.6018960268314,20.3938842458587,19.6188457104144,22.1678767207325,21.6552322743845,21.4703146180736,23.1430841339757,18.0696373603358,19.3572438611941,19.0827808834632,18.1873430706275,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_3131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27738861821618,6.2467090077537,8.20256579870738,7.43464512338145,5.21705267825759,7.79844797976961,6.40628318511493,6.32892533733494,7.6488106956075,6.21183877465868,8.67400564331384,8.13337582389693,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6685035032573,7.81977490766424,8.96195752451462,11.1687037025096,4.17642128475643,6.85040685198171,6.51132526202423,5.889944929472,9.81940325899981,5.84749994119713,11.2421121001509,11.0377085142543,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14182592364633,13.4576629837462,11.0521186131955,11.7352920560928,13.4724943650934,12.9255218651691,14.2357218903212,18.0677296133483,10.3050288303457,13.1412689876871,13.6738155186301,12.4361060422642,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.664927521165,8.27399614434695,8.66017047467215,7.3222461962313,4.70377988133097,5.63263956095662,5.58226484341461,6.41622248384276,7.7459652940559,6.41943077000259,7.8649196542853,7.43320305610921,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_729",0,0,0,0,0,0,0,0,0,0,0,0,1.86671044395839,3.86499817447145,2.97344301550054,0,0,0,0,0,2.11105488376883,3.85183956952289,0,2.70324346494279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7857740426415,8.19872863755394,7.67663996535651,10.4471749383443,4.6206604512689,6.53778111400336,6.51905979967195,5.81098810211823,8.92583569658295,5.77551816089328,8.9339941394835,8.61614533056918,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95991139892535,3.7870207181627,0,2.99852027128126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5586148395163,10.3485500348594,10.6109855227926,16.8810443378768,16.851891522817,14.2400520456164,10.412230727424,10.8037438992156,10.0853683573286,9.8094052495271,10.2913427787053,11.323521605495,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4276234921143,11.9048729236519,12.3540813620201,8.23304002477749,9.85706628338071,10.7007199733894,9.99087629923758,10.015247464462,14.1172998251154,12.4079021136839,13.8836684093943,11.337176381113,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3136360642633,11.397032655073,11.904962623374,13.3699463852283,11.266031686541,12.4014233756494,11.0529878116092,10.908235224372,10.2824984669799,10.3456452181857,10.9227429526126,12.2457540447935,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79928309481953,9.60130919797285,10.8618029697946,2.51203757982767,6.89083022454742,7.01161495849118,9.41889701245635,10.4039150530926,10.6641060792603,8.15782714518378,7.67013157664324,8.74510296334354,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1227",0,0,0,0,0,0,0,0,0,0,0,0,64.9376433476385,59.0628618588746,67.1792167812982,62.2006130214795,64.8111196971134,57.2859860543171,39.0795142170356,68.4228826829231,93.3239321071782,106.837158931245,127.640338914424,98.7261711508361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7554614396067,10.9644803343264,10.9052143981427,9.0253097097513,7.89083206393039,10.0599206378356,11.4483039143578,14.7957485583429,9.781684649199,10.9302871327495,12.1396880869519,11.3095519487939,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1230",0,0,0,0,0,0,0,0,0,0,0,0,14.1739141758485,15.3818660739081,15.93990670655,15.0254900931596,16.6343079786881,19.7262334417809,19.4375035558379,8.68217978016102,12.38603353174,11.5440975630587,8.36419342259325,13.1207940188686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58058783739222,8.1432639983508,7.86076785241578,7.45454864086538,4.16524903497967,6.82997556176286,7.87335570049693,7.40338070369417,8.1000611630761,8.31871162006921,9.81785699894282,8.84354691710366,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88363435250284,5.39492896707693,6.4160928302423,7.26275735581714,3.32323079542271,5.32608902003114,4.86799911660572,3.91458456590726,4.22669449852145,3.95101150064822,5.70657540651276,7.46728361441973,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00596712898943,2.68201931642987,2.72530028819034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4357792131987,8.58205803547767,8.78539666786558,7.80252633221609,4.15615359997044,6.93612079704142,7.74354249942132,8.03242392277897,10.4944218463256,7.0782184985656,8.48636284933953,9.05199393897926,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1316",0,0,0,0,0,0,0,0,0,0,0,0,6.664319945808,10.9296014265845,9.21939930524619,8.09546353388317,2.66166063781906,0,0,0,4.85074699352121,3.52337282035752,0,4.49673161813941,0,1.4449416368714,2.91952218922721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7369299220903,13.7404178396056,12.4060290517917,15.3890377185702,10.612844154906,11.1632667880138,10.7142000916102,11.1489019002807,13.226103235752,10.3791872429007,13.937461277762,14.2242955013406,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61138870538004,6.34748397485233,7.02962098163367,5.78758736712996,6.41697077699762,5.82858794497727,6.75287481347113,5.95161688412618,6.38846283648704,7.24528721923554,6.8485243418947,6.78106358911278,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1536",0,0,0,0,0,0,0,0,0,0,0,0,14.0728981238581,12.6068115472717,11.8512355554924,13.5163804537027,11.5285779141253,11.4448251741079,8.129303173326,13.8546614385676,20.0843806437729,16.2913535757975,25.2400755918906,19.237134285439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1030529196197,18.6652941778156,19.1670936206127,19.1929044720748,30.3475111783635,19.8378316777084,21.4401605936644,21.8785499377051,20.0822908526618,19.3558172146753,18.9769958929194,19.3525562635629,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5394070272249,14.8126712031348,17.2463026643958,17.094957557347,15.2871442732819,16.7815307805078,13.0124198266846,14.2182901131092,12.7226536436099,17.8640624207491,13.6108108521443,20.0573165083197,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41802558850068,6.6294731273737,7.0264390362794,5.38459578815279,4.44089503120822,6.97587839783845,7.69088938980829,8.20328939467077,5.27455087935621,7.41113917416818,7.28434867873299,6.95447104829802,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1656",0,0,0,0,0,0,0,0,0,0,0,0,16.8503980985729,17.0369861066818,18.8395720994845,20.7524056469677,13.0353466734423,12.2895754839363,9.52616679839556,9.93106526536461,20.1377993327709,30.0831837052203,40.934306150018,20.9247594522582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0206071634163,10.0157711988403,9.9674824790415,21.6131558614443,18.7298170573219,13.0815262941484,10.181638338826,9.92337203514786,9.35149267261741,10.5883560580812,8.18057437401802,10.4842145887384,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97850088265116,10.943411279333,10.8577615786948,6.17461282696175,4.34889504043992,10.3515072129001,8.09687894699148,10.824628265678,6.92060075753178,11.3956231312897,11.2120308441587,9.27777963238787,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8195841030452,50.5546398277032,51.2283362129028,53.3018687617991,84.8229260193752,51.4500880775636,55.0812474946132,59.7861120279589,48.9235580871242,44.8873547117702,52.5113355404549,48.0959791474263,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1681",0,0,0,0,0,0,0,0,0,0,0,0,528.55605569991,471.32756569787,440.30760159055,559.693933582307,409.31975851407,410.354438466273,314.206049324238,409.036191311965,465.743391933736,575.723996887269,698.665925835875,526.619419096289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.640363725308,168.083491648781,165.055093501448,165.554686382587,216.992635850844,163.157827140053,194.754205334919,175.467700283294,169.803660549756,168.114080753523,156.221349521039,159.726673964266,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1716",0,0,0,0,0,0,0,0,0,0,0,0,3.33984991576037,0,0,0,0,0,0,0,3.07585160057188,2.70155810987045,0,5.59810189664033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8489778171906,14.1203293414677,12.5005835465148,16.9262839660476,19.3503414692729,12.4305206859716,13.5402745989589,11.2844035237972,13.0691784204508,11.4102519122227,16.7058023455259,16.0649147883314,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42197344971023,3.70270273499708,7.27535948944171,8.7501559951135,2.8197903188269,7.21282179431367,3.21834852661429,5.84277024218737,5.58459237787501,3.07018130400663,6.68264312055459,8.52081614644208,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2745532301741,11.7373193948759,11.8660626526244,12.3214208899053,11.6799510165523,10.6004952282764,10.6080271832,10.3074366062309,12.1067052185873,10.3511066417961,11.3317440005262,12.172723973046,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1802",0,0,0,0,0,0,0,0,0,0,0,0,26.1839240667921,19.6384259133676,25.1548174637949,23.0783468006034,39.4198199031061,38.5184262197364,28.750693727598,45.5541331095759,15.1957252576499,21.0480703445259,19.3986664558443,10.6202630637585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4239979121034,13.4497411167743,15.3293141300658,15.2680088772533,12.5569123297324,14.5024731468207,13.4411649035317,13.5677216621966,12.1879024229369,13.9841402547543,14.1207480677712,14.9835078339409,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.877833159826,8.70888851414615,10.6273816221972,12.1343957653855,6.27402109450676,5.96676541777519,5.33999356977901,5.49763426682033,8.98955712723432,5.12901886161843,9.01084277966916,9.51057142989589,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.4655955638472,106.304435387435,94.1866367623905,84.1295273085492,59.5881920752054,99.2482975610713,97.2806210546789,105.058263091759,90.2382886959278,98.1644982558386,104.380633741589,99.0570080807884,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_1966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16931578250742,6.65018954229726,12.7801719027541,6.39100377569461,5.83185854043197,8.4838231044986,6.11547272210153,5.62179324474253,9.70555482953836,9.09199383820698,10.440656169822,9.93533324557531,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2143",0,0,0,0,0,0,0,0,0,0,0,0,8.27747127017026,7.57578276636626,8.36821882971238,6.76536700559907,12.3717771742666,10.8430378680461,15.5081436282847,10.4245244952676,12.7434996622022,10.803976188092,13.1724679665636,13.0157240386884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5315067765775,12.2296193311023,10.7473184427192,12.5315481494346,13.2708999819425,15.920290562771,14.2764638416024,19.04094745086,12.2445003646277,13.574019637919,15.5972333886267,13.3774196369273,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87032332145284,9.045913815403,9.9277243276775,8.17977001253478,7.31974674902569,11.4508499724215,11.6260515345237,16.0436586528567,8.11706797143309,9.77710984428118,11.0418796342463,10.7770571874023,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2250",0,0,0,0,0,0,0,0,0,0,0,0,2.12129573217636,3.07530039698745,3.24491703224207,2.48822063044111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1976559093803,5.85999346808746,5.8357147691989,10.6441822908043,3.55964644962572,7.63316113754968,4.79551739764673,4.70888871788785,6.26338149104822,4.33653807039491,8.37422430284614,10.8988268084245,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2355",0,0,0,0,0,0,0,0,0,0,0,0,22.8765462750463,22.3981919449432,19.8707341316843,27.5770635810367,14.3029096995007,14.735875042042,14.2441199718591,12.4528477204604,28.9577716918246,27.5118418615612,32.8831502521971,37.8864430385024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60138580935032,11.4923097539299,9.48346158400685,9.64928595529375,12.4088321691802,8.8312431639362,13.2736850377326,11.1092686000103,10.9087524470976,11.3978300457998,9.644964986831,8.57996591963368,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48323600559107,6.1062982224362,6.01247706283737,5.33831411340514,6.45782694055022,5.52761220770273,6.35009098349582,6.20107087129724,5.47917742501983,6.31381134257592,6.12670053989398,5.68885759649488,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2418",0,0,0,0,0,0,0,0,0,0,0,0,6.13416857667385,7.67617752678029,6.78645723464173,7.20180387885976,7.8677453294348,5.29629668333345,6.3021777671092,0,6.6774253781815,5.11923127258317,4.11926354368144,7.12612287298213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0328833896822,9.42458599890081,9.99759794152641,13.968985083127,8.72748502163261,8.68242864929873,7.62756386335671,5.50814299828375,11.2003632182947,7.98853386916215,9.40989735933891,12.6256825386889,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73290091138226,3.94251418105278,3.27976388730246,3.68813138432844,2.12314122213297,3.41093180692387,2.57913360666225,2.74193263045077,2.84843517878204,2.25073390820556,4.24930433710034,8.35099758695319,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_8_S180_L004_2499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19124826773335,7.5836050520637,8.79673280504308,7.02878542043671,4.90577457409437,9.6930717790715,9.19915491431089,9.78240638952205,7.17195872590888,8.76477884402085,10.2894551591119,10.1199227064674,0,0,0,0,0,0,0,0,0,0,0,0
