"","AN_BR1_4","AN_BR1_5","AN_BR1_6","AN_BR1_8","AN_BR2_4","AN_BR2_5","AN_BR2_6","AN_BR2_8","AN_BR3_4","AN_BR3_5","AN_BR3_6","AN_BR3_8","BB_BR1_4","BB_BR1_5","BB_BR1_6","BB_BR1_8","BB_BR2_4","BB_BR2_5","BB_BR2_6","BB_BR2_8","BB_BR3_4","BB_BR3_5","BB_BR3_6","BB_BR3_8","ML_BR1_4","ML_BR1_5","ML_BR1_6","ML_BR1_8","ML_BR2_4","ML_BR2_5","ML_BR2_6","ML_BR2_8","ML_BR3_4","ML_BR3_5","ML_BR3_6","ML_BR3_8"
"AN_RF_S2_1_4_S343_L004_2012",7.94624253351164,10.1386394272117,8.54189961264453,12.67855961568,2.23624078099974,2.6215177714457,1.92839938594378,2.07205368618169,6.48200188913757,8.44735708119402,6.6473076891921,5.56568567645132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2021",12.591294840852,8.09430426051453,11.6058740656918,11.6675842530727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2024",5.72898300001707,1.71365636207748,0,2.55918961476635,0,2.07969074953526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_203",124.915149765129,112.596947439843,105.975934141426,115.468513091527,0,3.39736688279635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2040",9.74388225141502,7.33148871442247,5.39408859788818,9.17721677437674,0,0,0,3.73121145834992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2052",9.43860358236654,8.12063103853714,8.26013218663866,12.7705786262688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2057",38.9851830191657,50.0634552479165,31.26996785108,48.9781488158756,0,4.16629613374926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2067",22.1526612237074,21.2746012730556,25.2883340217875,20.1896255492958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_208",27.4788151660054,13.5149730220121,13.4292594727987,19.4939540952652,27.5886626811386,34.3933261495703,27.6170314154738,25.7207056674262,41.5032273972369,58.8925450346482,53.2509798077335,40.7635435621415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2093",16.3516306062278,18.7761967664077,16.4985302065556,18.659555151611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_209",19.0676979094291,8.56257086639485,9.87193424476242,10.1223320843633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2116",35.1541746609811,101.772345267528,42.6150830963228,67.7722529598646,50.8065023302775,147.196319407707,78.0918345793962,47.573709359752,5.08765565065743,15.589796619426,18.1162422215932,7.77073317202128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2132",6.91919549304784,3.83617912930575,3.44226187715135,5.52578869561147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2152",5.5717247034495,4.2501956681058,3.83317491489531,3.71754838593359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2153",18.4276273714219,17.98406406172,15.3897980455333,30.7369697291006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2155",5.07095380046275,3.14301795030114,2.73109835921408,3.73662499823032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2159",43.9373388771209,39.7118770959105,31.7047208777161,46.00993802895,11.2980286340562,13.3279918062217,11.4805555651731,11.4426106261427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2162",17.8276826741551,30.523654659993,20.5871572073598,33.260377719528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_217",36.2693158576436,30.4905693827585,26.1101978320495,56.2213428460058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2198",6.17776499780434,0,2.13764943599748,1.70995923094365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2206",23.2928037083759,12.9466740622114,20.3852218726636,22.9261368992519,39.355524989379,30.5238242667273,25.4229439059658,29.2369724756416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2207",15.6593446436951,12.3311444354698,15.2237939414715,23.5658881522623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_222",7.9038730532302,6.25900159979248,3.28632927640094,7.02923287406817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2232",9.41552262811231,11.1908442557159,6.89469315337983,9.96970568221575,0,2.66079849252426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2234",32.2094398443877,29.3656496926359,26.9599842588292,19.3132122224842,5.91106309523161,4.13005256386847,5.37489640749817,6.26022014007762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_223",8.52678939660341,5.87547875612028,4.28063402788635,5.12361831009504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2241",4.70582866389337,3.56865861330039,3.69829709078603,4.96615195596891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2270",9.9637404518241,12.7443081575292,13.5378736814926,19.8238251997117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2290",37.4300862780378,35.2356277453169,37.2814255872903,59.2052625114859,5.07519680394307,5.69055309762987,3.79064458639173,6.60194001774886,16.538807298637,22.1907597138682,21.9155299511096,20.5928981333172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2303",21.2240192282024,21.5883612351186,23.8090767323994,22.6168214539513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2307",6.59259136886272,6.5518677036914,8.08592825047951,10.0486943184521,0,0,0,0,2.10719078940904,2.08302243108026,2.30221110763763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2318",8.86077915929431,20.4717356614731,7.75446734393385,6.46533446621017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2319",21.1394373018801,2.41757628476784,11.0222454271753,2.50032819976508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_231",11.1841151169891,9.0750096711,8.9614099745419,15.9086569118545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2321",16.4855058885608,13.3825204602507,11.4322577219152,17.6247387230994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2323",8.17572806186916,6.37850263422782,4.68553047938465,6.79937639530359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2335",13.820766201924,12.1944353890614,11.845077305688,21.7989730729277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2337",5.67353769933793,5.22983356328445,5.07292318974859,7.12057285967303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2338",4.44347217407092,3.53234961380898,3.07721281359899,8.608994089898,0,0,0,0,10.8950768647453,12.6733368211985,10.0652453928942,10.5488383404165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2355",13.9179703968082,9.5239892645676,8.92387963454177,11.9186393547532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2358",9.277761518102,6.52022118108645,5.33895847218707,7.83140843775119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2367",22.2191523949744,22.7005428807324,16.5132842636182,32.2015821183358,0,2.40680489698434,1.96895535763994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2378",8.48676157396742,7.2757098185672,5.8681817839087,7.38197139164529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2379",13.4666580950133,14.003240748941,14.5672825042837,21.6504499765586,0,0,0,0,2.87227714268783,2.78890020867415,2.15862086256178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2386",14.3115946821136,17.8870099298827,14.3913385498368,26.7977555169542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2406",9.63493435862186,9.38510384848017,9.15847556658669,9.50037051867156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_240",26.2178517683191,18.4447127657992,15.1113363167025,35.6037735013097,1.88843856479361,9.86886655144079,0,2.42089693654896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2420",10.420153800517,5.85675974782398,5.65842317279693,9.41979096909715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2450",6.73093401874676,8.08872716123085,4.8655861648864,9.63640262437601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2461",10.4385678613617,9.2145293550734,11.6977893692963,10.8344443828632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2473",9.31838925259149,13.5846219177792,10.4352759187003,16.6460803461673,7.07181051589134,7.58490831456581,6.06678862471224,5.81530479820025,5.59521567760046,4.62226820271589,3.83848853010506,3.56699232277338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2484",20.5827119172552,10.6566468202577,6.43017567598618,14.0576286676195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2485",7.99430630115533,2.60625537745165,6.96902424313492,5.12355577841573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2489",7.48245576008719,7.73075589053403,7.78569925113083,8.2797076374716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2492",4.27970824656505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2502",5.61330644660936,2.520793352457,4.08628708510441,4.81440375946722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2503",6.63523211809691,6.63146042036352,6.53711825186603,10.0693098238678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2509",24.185479730963,18.8619120932737,14.7500791623319,21.4112313928745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2519",6.89619007944787,6.42540866949027,6.72912037871521,7.67958228764683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2536",14.6830699549322,7.1042795701181,8.06523315093985,8.78009841146664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2553",7.60331978054362,7.18221214632507,7.46593073607559,8.52444857406159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2557",28.1924321260596,26.0385731797475,27.9653443715163,30.2682821328857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2564",56.9741521747497,58.6593079537981,49.9126244038112,72.2601017120385,3.32596030115047,32.3815691966612,4.81630976557005,6.30417916148917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2575",7.53553128064904,8.8824343903511,4.89030805810912,9.18615036465949,3.44279152192405,3.87679377776016,3.41804543436063,5.69878015315196,4.91142020635678,5.89913501447017,5.74566661330554,4.50023285820456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2610",5.59016811840712,3.9265280566449,4.30841072635504,4.62265247482832,0,0,0,0,2.64132913968677,2.95793287476488,2.55163956862661,3.14161671794885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2611",12.3184534929637,10.1471311191484,9.76529428549322,14.9938115382131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2615",14.9529317577208,12.454009014795,17.754668998502,26.1835831734508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2629",18.0675683852527,14.1970318786726,18.6366935136527,16.2286625889075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2632",10.5604839085929,9.5560613343165,9.66863120059168,8.41436711527071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2637",7.44108863038938,9.33199759133039,5.77487666533411,11.8963688698005,14.3955267458165,14.9733561825851,12.2606329285341,14.4924591913966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2641",13.545588841412,9.81267740739968,9.02592317526634,16.4547594943148,0,2.5109718120534,0,0,59.4268772300608,50.7780810232266,48.7668946514621,46.1679422615918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2651",7.18642568934825,6.13307632329475,6.8255165642599,7.23140201320608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2652",61.4437520752513,36.3116520685998,31.4662494058464,51.3897079644043,10.9244836630135,9.79354285474674,10.8645510034441,10.6394163077446,8.37826533013663,8.8075779048048,8.19501705132795,9.73508752272951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2665",8.62102995508556,6.05805266577891,4.44287246623643,7.7709514291267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2669",4.97988831010518,4.42550629858322,3.84134196987865,6.65479010932153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2683",34.0675859841692,37.5188634574947,35.5975432797649,41.379171013749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2692",31.9134036154433,17.7588047339009,23.7731242674221,19.3086516298239,0,0,0,0,27.4281586326708,106.713370064607,9.0361674686469,38.8313466473892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_269",19.1564397035739,20.3094015845466,12.241274210218,34.8684116942645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_26",10.8755746517551,11.0766638777496,8.63240027343191,14.2613177485575,31.450170860083,34.7242443453968,30.0844305527688,28.7554780664364,52.7429930528493,62.0369035456135,56.9216425344458,44.2277885417837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2713",5.76533488714693,4.35892498979957,3.71798862260934,4.47136156520846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2735",11.7656375424706,45.0324271782099,0,7.12379458386225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2738",6.67622072342933,6.04040056496494,4.68238169855934,6.30169328138567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2743",9.50323497556929,7.78475073064867,6.09133371182877,6.43507603876304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2744",80.952926605907,97.7361572581143,110.953717129792,135.773922758589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2746",19.6106371246506,21.2085563563148,14.9461962870579,25.8746958591571,5.88645270884278,3.60120521942499,3.11801608791209,2.27342931382298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2747",8.23344173754818,7.16677218141439,5.96360097188925,6.54191313919857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2751",6.56252198035815,11.4200540795213,13.5138331384436,6.5815850779764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2763",9.06935142173738,2.57307668248698,3.41556976358445,7.91432390999626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2785",8.97891304197432,11.3852392571089,12.9469948760322,21.7134903491615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2795",18.1915043238914,24.808763211094,46.2445277756247,21.9860663229029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2813",14.9095297516488,13.6701173786208,13.9405737396707,17.6804341169779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2845",10.2641685076653,7.92771501611084,11.5586292860241,6.84125650798392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2853",8.29138531956627,5.33932481700738,5.16190924296579,4.66215638369487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2869",8.27023598910724,11.4084143519268,11.6143743365184,11.1590206269548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_286",11.8190671598493,13.8403706852547,10.2471450848073,16.4003860891903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2871",12.2106972129369,12.5131205527119,8.27388801179414,11.1629351868056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2897",15.2013127133205,9.3380656909616,9.79719262437684,8.16136816071249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2909",13.8655148022677,11.5882049806225,7.18502161310144,12.5801186399891,4.35104219171152,2.31701338474552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2927",7.89157101135492,7.29686802256431,7.30849452605571,8.9543062992047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2931",19.5975878871733,23.011097054311,12.75389956165,23.868681121418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_293",14.8440033659118,14.6993071990898,12.8294807552878,20.5453103447692,2.5987798709798,3.26095407286395,2.37259218681282,2.2276080203488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2943",50.1968037610686,2.89117053824889,2.88854926993292,49.3894384685631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2964",7.37090428064085,6.95170845656055,6.62570085256705,16.1474657787686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2983",34.4992833750448,6.91234058367015,4.44432402414214,11.7896100298716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2984",6.03033386295404,1.98580672968825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2987",14.3794611859447,13.5998453602502,11.2896554972026,18.0934263193143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2988",9.52013103875557,9.19840973058139,8.01016041241176,11.8071373143152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2990",10.3065790426501,15.4380641334365,9.43981209877164,14.0438210590199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_1_4_S343_L004_2991",62.4020920168319,75.9643254247123,64.623962324124,88.7006039834706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
